status,collision_index,collision_year,collision_reference,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,generic_make_model,driver_imd_decile,driver_home_area_type,lsoa_of_driver,escooter_flag
Unvalidated,2024122400315,2024,122400315,2,19,0,4,4,8,0,2,1,0,0,0,1,1,1,1,41,7,-1,-1,-1,-1,5,1,E01011447,0
Unvalidated,2024122400316,2024,122400316,1,9,0,18,1,5,0,1,0,0,0,0,1,1,6,2,82,11,-1,-1,-1,-1,8,3,E01027695,0
Unvalidated,2024122400316,2024,122400316,2,9,0,10,1,5,0,1,0,0,0,0,2,1,6,1,64,9,-1,-1,-1,-1,7,3,E01027647,0
Unvalidated,2024122400317,2024,122400317,1,9,0,18,5,3,0,3,0,0,0,0,1,1,6,2,77,11,-1,-1,-1,-1,7,3,E01027603,0
Unvalidated,2024122400319,2024,122400319,1,9,0,7,7,3,0,1,0,0,0,0,3,1,6,2,53,8,-1,-1,-1,-1,1,1,E01027819,0
Unvalidated,2024122400319,2024,122400319,2,19,0,7,7,3,0,1,0,0,0,0,4,1,1,2,45,7,-1,-1,-1,-1,2,2,E01027827,0
Unvalidated,2024122400320,2024,122400320,1,9,0,18,5,1,0,0,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,-1,10,1,E01027721,0
Unvalidated,2024122400320,2024,122400320,2,21,1,2,0,0,0,0,0,0,0,0,2,2,6,1,66,10,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400321,2024,122400321,1,9,0,4,3,7,4,1,0,0,0,0,1,1,2,1,44,7,-1,-1,-1,-1,9,1,E01013362,0
Unvalidated,2024122400321,2024,122400321,2,1,0,18,5,1,4,1,0,0,0,0,1,1,2,1,47,8,-1,-1,-1,-1,9,1,E01013365,0
Unvalidated,2024122400322,2024,122400322,1,1,0,18,7,3,0,2,0,0,0,0,1,1,2,1,55,8,-1,-1,-1,-1,8,1,E01013368,0
Unvalidated,2024122400323,2024,122400323,2,1,0,18,5,1,0,0,0,0,0,0,3,1,2,1,29,6,-1,-1,-1,-1,4,3,E01027892,0
Unvalidated,2024122400324,2024,122400324,1,9,0,18,6,2,0,4,0,0,0,0,1,1,6,1,59,9,-1,-1,-1,-1,9,3,E01027687,0
Unvalidated,2024122400324,2024,122400324,2,3,0,9,4,2,0,8,0,0,0,0,4,1,2,1,49,8,-1,-1,-1,-1,8,1,E01011556,0
Unvalidated,2024122400325,2024,122400325,1,10,5,18,7,3,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400327,2024,122400327,1,9,0,18,3,7,0,0,0,0,0,0,2,1,1,1,45,7,-1,-1,-1,-1,6,1,E01027720,0
Unvalidated,2024122400327,2024,122400327,2,97,0,18,3,7,0,0,0,0,0,0,1,1,6,1,55,8,-1,-1,-1,-1,8,1,E01027738,0
Unvalidated,2024122400328,2024,122400328,1,9,0,3,4,8,0,0,0,0,0,0,2,1,6,2,22,5,-1,-1,-1,-1,2,1,E01033067,0
Unvalidated,2024122400328,2024,122400328,2,97,0,3,4,8,0,0,0,0,0,0,2,1,6,1,59,9,-1,-1,-1,-1,3,2,E01027629,0
Unvalidated,2024122400328,2024,122400328,3,19,0,18,4,8,0,0,0,0,0,0,1,1,1,1,28,6,-1,-1,-1,-1,4,3,E01025789,0
Unvalidated,2024122400329,2024,122400329,1,1,0,18,6,2,5,1,0,0,0,0,1,1,6,1,41,7,-1,-1,-1,-1,9,1,E01013405,0
Unvalidated,2024122400330,2024,122400330,1,9,0,5,1,5,0,0,0,4,0,0,1,1,6,1,64,9,-1,-1,-1,-1,6,3,E01027758,0
Unvalidated,2024122400331,2024,122400331,1,9,0,18,8,4,0,0,0,0,0,0,1,1,6,1,91,11,-1,-1,-1,-1,7,3,E01013419,0
Unvalidated,2024122400332,2024,122400332,1,9,0,17,3,1,0,0,2,0,2,4,1,1,6,1,20,4,-1,-1,-1,-1,9,2,E01013077,0
Unvalidated,2024122400333,2024,122400333,1,9,0,18,1,5,0,0,1,0,1,0,1,1,6,1,58,9,-1,-1,-1,-1,5,3,E01027813,0
Unvalidated,2024122400333,2024,122400333,2,9,0,18,5,1,0,0,1,0,0,0,1,1,6,1,28,6,-1,-1,-1,-1,8,1,E01012062,0
Unvalidated,2024122400334,2024,122400334,1,9,0,13,7,3,0,8,0,0,7,4,1,1,6,1,70,10,-1,-1,-1,-1,7,3,E01027745,0
Unvalidated,2024122400335,2024,122400335,1,9,0,4,4,8,0,1,0,0,0,0,2,1,2,1,40,7,-1,-1,-1,-1,6,1,E01007521,0
Unvalidated,2024122400335,2024,122400335,2,9,0,18,4,8,0,1,0,0,0,0,1,1,6,1,18,4,-1,-1,-1,-1,10,3,E01011570,0
Unvalidated,2024122400336,2024,122400336,1,17,0,7,5,7,0,8,0,0,0,0,0,1,1,1,62,9,-1,-1,-1,-1,2,2,E01027749,0
Unvalidated,2024122400337,2024,122400337,1,9,0,16,8,4,0,0,0,0,7,8,1,1,1,2,22,5,-1,-1,-1,-1,6,2,E01027915,0
Unvalidated,2024122400338,2024,122400338,1,9,0,18,6,2,0,0,0,0,1,10,2,1,6,1,22,5,-1,-1,-1,-1,9,2,E01027922,0
Unvalidated,2024122400339,2024,122400339,1,9,0,2,0,0,0,0,0,0,0,0,3,1,1,1,48,8,-1,-1,-1,-1,7,1,E01027707,0
Unvalidated,2024122400339,2024,122400339,2,1,0,14,7,3,0,0,1,0,0,0,1,1,6,1,67,10,-1,-1,-1,-1,10,1,E01027712,0
Unvalidated,2024122400340,2024,122400340,1,9,0,18,1,5,0,0,5,0,2,4,4,1,6,2,79,11,-1,-1,-1,-1,8,1,E01013373,0
Unvalidated,2024122400341,2024,122400341,1,9,0,18,6,5,0,1,0,0,0,0,0,1,6,1,60,9,-1,-1,-1,-1,4,1,E01027608,0
Unvalidated,2024122400341,2024,122400341,2,1,0,18,6,5,0,1,0,0,0,0,0,1,6,1,72,10,-1,-1,-1,-1,10,1,E01027614,0
Unvalidated,2024122400342,2024,122400342,1,5,0,18,7,3,0,0,1,0,0,0,1,1,6,1,50,8,-1,-1,-1,-1,7,2,E01027816,0
Unvalidated,2024122400342,2024,122400342,2,9,0,4,7,3,0,0,0,0,0,0,2,1,6,1,46,8,-1,-1,-1,-1,2,1,E01027872,0
Unvalidated,2024122400343,2024,122400343,1,1,0,18,6,2,0,1,0,0,0,0,1,1,6,1,34,6,-1,-1,-1,-1,7,1,E01013336,0
Unvalidated,2024122400343,2024,122400343,2,98,0,1,1,5,0,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400344,2024,122400344,1,9,0,18,5,1,0,0,0,0,0,0,1,1,6,1,76,11,-1,-1,-1,-1,6,1,E01027881,0
Unvalidated,2024122400344,2024,122400344,2,9,0,18,5,1,0,0,0,0,0,0,2,1,6,2,27,6,-1,-1,-1,-1,8,3,E01027896,0
Unvalidated,2024122400345,2024,122400345,1,3,0,18,8,4,0,8,0,0,0,0,3,1,6,1,26,6,-1,-1,-1,-1,7,3,E01027585,0
Unvalidated,2024122400345,2024,122400345,2,9,0,18,8,4,0,8,1,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400347,2024,122400347,1,20,0,18,3,7,0,2,0,0,0,0,1,1,1,1,55,8,-1,-1,-1,-1,8,1,E01010572,0
Unvalidated,2024122400347,2024,122400347,2,9,0,2,0,0,0,2,0,0,0,0,2,1,6,1,67,10,-1,-1,-1,-1,7,1,E01008848,0
Unvalidated,2024122400349,2024,122400349,1,9,0,18,3,7,0,0,1,0,4,10,4,1,6,1,17,4,-1,-1,-1,-1,2,1,E01011781,0
Unvalidated,2024122400349,2024,122400349,2,4,0,18,3,7,0,0,0,0,0,0,0,1,6,1,62,9,-1,-1,-1,-1,9,2,E01027921,0
Unvalidated,2024122400350,2024,122400350,1,19,0,4,4,8,0,0,0,0,1,0,2,1,1,1,31,6,-1,-1,-1,-1,5,1,E01012310,0
Unvalidated,2024122400350,2024,122400350,2,9,0,18,4,8,0,0,0,0,7,0,1,1,6,1,31,6,-1,-1,-1,-1,1,1,E01012349,0
Unvalidated,2024122400352,2024,122400352,1,9,0,18,1,5,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400352,2024,122400352,2,1,0,18,1,5,0,0,0,0,0,0,2,1,6,1,12,3,-1,-1,-1,-1,5,1,E01013384,0
Unvalidated,2024122400353,2024,122400353,1,9,0,9,3,5,0,8,0,0,0,0,4,1,6,2,27,6,-1,-1,-1,-1,2,1,E01010605,0
Unvalidated,2024122400353,2024,122400353,2,9,0,18,1,5,0,8,0,0,0,0,1,1,6,2,49,8,-1,-1,-1,-1,8,3,E01027888,0
Unvalidated,2024122400355,2024,122400355,1,9,0,18,1,5,0,0,1,0,0,0,1,1,6,2,56,9,-1,-1,-1,-1,10,1,E01008366,0
Unvalidated,2024122400355,2024,122400355,2,9,0,12,1,5,0,0,0,0,0,0,0,1,1,1,66,10,-1,-1,-1,-1,3,1,E01011090,0
Unvalidated,2024122400356,2024,122400356,1,9,0,9,3,1,0,5,0,0,0,0,1,1,2,2,18,4,-1,-1,-1,-1,9,2,E01027894,0
Unvalidated,2024122400356,2024,122400356,2,1,0,18,7,3,0,8,0,0,0,0,1,1,6,1,31,6,-1,-1,-1,-1,7,3,E01013075,0
Unvalidated,2024122400357,2024,122400357,1,9,0,18,3,1,0,0,1,0,1,3,1,1,6,1,58,9,-1,-1,-1,-1,5,2,E01027594,0
Unvalidated,2024122400358,2024,122400358,1,9,0,18,7,3,0,1,0,0,0,0,1,1,6,2,41,7,-1,-1,-1,-1,8,2,E01027765,0
Unvalidated,2024122400358,2024,122400358,2,9,0,10,7,3,0,1,0,0,0,0,2,1,6,1,27,6,-1,-1,-1,-1,2,2,E01027749,0
Unvalidated,2024122400359,2024,122400359,1,9,0,18,1,5,0,1,0,0,0,0,1,1,6,2,48,8,-1,-1,-1,-1,3,1,E01013444,0
Unvalidated,2024122400359,2024,122400359,2,9,0,18,1,5,0,8,0,0,0,0,2,1,6,2,18,4,-1,-1,-1,-1,2,2,E01019796,0
Unvalidated,2024122400359,2024,122400359,3,9,0,10,1,7,0,8,0,0,0,0,2,1,6,2,50,8,-1,-1,-1,-1,10,3,E01027903,0
Unvalidated,2024122400360,2024,122400360,1,9,0,18,3,7,0,0,0,0,0,0,1,1,6,1,42,7,-1,-1,-1,-1,6,1,E01011299,0
Unvalidated,2024122400360,2024,122400360,2,9,0,18,3,7,0,0,0,0,0,0,2,1,6,1,39,7,-1,-1,-1,-1,3,1,E01013549,0
Unvalidated,2024122400360,2024,122400360,3,9,0,18,3,7,0,0,0,0,0,0,2,1,6,2,28,6,-1,-1,-1,-1,9,3,E01027898,0
Unvalidated,2024122400361,2024,122400361,1,9,0,17,4,8,0,0,2,0,7,4,1,1,6,1,18,4,-1,-1,-1,-1,5,3,E01027857,0
Unvalidated,2024122400362,2024,122400362,1,9,0,16,1,5,0,0,2,0,1,4,1,1,2,2,19,4,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400363,2024,122400363,1,9,0,3,7,3,0,0,0,0,0,0,2,1,6,2,57,9,-1,-1,-1,-1,2,1,E01027852,0
Unvalidated,2024122400363,2024,122400363,2,9,0,18,7,3,0,0,0,0,0,0,1,1,6,2,59,9,-1,-1,-1,-1,7,1,E01027673,0
Unvalidated,2024122400364,2024,122400364,1,9,0,18,1,5,0,0,0,0,0,0,1,1,6,2,28,6,-1,-1,-1,-1,6,1,E01027878,0
Unvalidated,2024122400364,2024,122400364,2,9,0,18,5,1,0,0,0,0,0,0,2,1,6,1,20,4,-1,-1,-1,-1,9,1,E01013429,0
Unvalidated,2024122400365,2024,122400365,1,9,0,9,8,6,0,8,0,0,0,0,1,1,2,2,18,4,-1,-1,-1,-1,10,1,E01027722,0
Unvalidated,2024122400365,2024,122400365,2,9,0,18,4,8,0,8,0,0,0,0,1,1,2,2,35,6,-1,-1,-1,-1,7,1,E01011350,0
Unvalidated,2024122400366,2024,122400366,1,1,0,18,6,2,0,0,0,0,0,0,1,1,4,1,12,3,-1,-1,-1,-1,8,2,E01027631,0
Unvalidated,2024122400366,2024,122400366,2,9,0,3,6,2,0,0,0,0,0,0,2,1,6,2,44,7,-1,-1,-1,-1,9,3,E01026182,0
Unvalidated,2024122400367,2024,122400367,1,9,0,18,1,4,0,4,0,0,0,0,3,1,6,1,33,6,-1,-1,-1,-1,9,1,E01013381,0
Unvalidated,2024122400367,2024,122400367,2,1,0,18,6,2,0,8,0,0,0,0,1,1,6,1,16,4,-1,-1,-1,-1,3,1,E01013350,0
Unvalidated,2024122400369,2024,122400369,1,5,0,18,7,3,0,1,1,0,0,0,0,1,6,1,34,6,-1,-1,-1,-1,2,1,E01027909,0
Unvalidated,2024122400369,2024,122400369,2,9,0,18,7,3,0,1,0,0,0,0,0,1,6,2,29,6,-1,-1,-1,-1,4,1,E01027906,0
Unvalidated,2024122400370,2024,122400370,1,11,0,5,7,3,0,8,0,0,0,0,0,1,1,1,61,9,-1,-1,-1,-1,6,1,E01027878,0
Unvalidated,2024122400371,2024,122400371,1,9,0,4,6,2,0,1,0,0,0,0,2,1,6,2,80,11,-1,-1,-1,-1,5,3,E01027798,0
Unvalidated,2024122400371,2024,122400371,2,9,0,18,6,2,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400372,2024,122400372,1,9,0,4,2,6,0,0,0,0,0,0,2,1,6,2,43,7,-1,-1,-1,-1,7,1,E01013419,0
Unvalidated,2024122400372,2024,122400372,2,9,0,4,2,6,0,0,0,0,0,0,1,1,6,1,69,10,-1,-1,-1,-1,10,3,E01013436,0
Unvalidated,2024122400372,2024,122400372,3,9,0,4,2,6,0,0,0,0,0,0,1,1,6,2,22,5,-1,-1,-1,-1,6,3,E01027778,0
Unvalidated,2024122400375,2024,122400375,1,9,0,17,4,8,0,0,0,0,1,11,1,1,6,1,18,4,-1,-1,-1,-1,8,2,E01033184,0
Unvalidated,2024122400376,2024,122400376,1,5,0,18,3,7,0,0,0,0,1,0,1,1,6,1,60,9,-1,-1,-1,-1,7,1,E01025123,0
Unvalidated,2024122400377,2024,122400377,1,9,0,11,5,1,0,0,5,0,1,4,1,1,6,3,17,4,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400378,2024,122400378,1,9,0,18,3,7,0,0,0,0,0,0,1,1,6,1,23,5,-1,-1,-1,-1,4,1,E01027678,0
Unvalidated,2024122400378,2024,122400378,2,9,0,18,3,7,0,0,0,0,0,0,2,1,6,2,66,10,-1,-1,-1,-1,5,1,E01011415,0
Unvalidated,2024122400379,2024,122400379,1,9,0,7,5,7,0,8,0,0,0,0,4,1,6,1,48,8,-1,-1,-1,-1,3,1,E01013410,0
Unvalidated,2024122400379,2024,122400379,2,1,0,18,5,1,0,8,0,0,0,0,1,1,4,1,13,3,-1,-1,-1,-1,10,1,E01013372,0
Unvalidated,2024122400380,2024,122400380,1,9,0,18,1,5,0,1,0,4,0,0,1,1,6,2,54,8,-1,-1,-1,-1,3,1,E01027908,0
Unvalidated,2024122400380,2024,122400380,2,19,0,2,0,0,0,1,0,0,0,0,2,1,1,1,52,8,-1,-1,-1,-1,8,2,E01027836,0
Unvalidated,2024122400381,2024,122400381,1,9,0,9,3,1,0,2,0,0,0,0,4,1,6,1,60,9,-1,-1,-1,-1,10,1,E01013433,0
Unvalidated,2024122400381,2024,122400381,2,3,0,18,1,5,0,1,0,0,0,0,1,1,6,2,18,4,-1,-1,-1,-1,7,3,E01027703,0
Unvalidated,2024122400382,2024,122400382,1,9,0,18,3,7,0,0,0,0,1,9,1,1,2,1,32,6,-1,-1,-1,-1,4,1,E01013003,0
Unvalidated,2024122400383,2024,122400383,1,9,0,17,7,3,0,0,0,0,1,0,1,1,2,2,30,6,-1,-1,-1,-1,9,2,E01027917,0
Unvalidated,2024122400383,2024,122400383,2,9,0,16,3,7,0,0,0,0,0,0,1,1,6,1,89,11,-1,-1,-1,-1,5,1,E01011537,0
Unvalidated,2024122400384,2024,122400384,1,9,0,5,1,5,0,6,0,0,0,0,3,1,1,1,48,8,-1,-1,-1,-1,4,3,E01027803,0
Unvalidated,2024122400384,2024,122400384,2,5,0,18,7,3,0,1,0,0,0,0,1,1,6,1,57,9,-1,-1,-1,-1,1,1,E01012945,0
Unvalidated,2024122400385,2024,122400385,1,5,0,18,4,8,0,4,0,9,0,0,1,1,6,1,65,9,-1,-1,-1,-1,9,2,E01027792,0
Unvalidated,2024122400386,2024,122400386,1,8,0,18,8,4,0,1,0,0,1,1,1,1,1,1,39,7,-1,-1,-1,-1,9,2,E01013438,0
Unvalidated,2024122400387,2024,122400387,1,9,0,16,6,8,0,0,0,0,0,0,1,1,6,1,17,4,-1,-1,-1,-1,4,2,E01027830,0
Unvalidated,2024122400387,2024,122400387,2,9,0,18,8,4,0,0,0,0,0,0,1,1,2,2,19,4,-1,-1,-1,-1,3,3,E01027833,0
Unvalidated,2024122400388,2024,122400388,1,9,0,18,7,3,0,1,1,0,1,0,3,1,6,1,85,11,-1,-1,-1,-1,7,1,E01027788,0
Unvalidated,2024122400388,2024,122400388,2,9,0,18,5,1,0,1,1,0,0,0,1,1,6,1,58,9,-1,-1,-1,-1,9,3,E01032593,0
Unvalidated,2024122400388,2024,122400388,3,9,0,18,5,1,0,1,1,0,1,0,1,1,6,1,36,7,-1,-1,-1,-1,7,1,E01012241,0
Unvalidated,2024122400388,2024,122400388,4,9,0,18,5,1,0,1,1,0,1,0,1,1,6,1,62,9,-1,-1,-1,-1,5,1,E01012106,0
Unvalidated,2024122400389,2024,122400389,1,3,0,18,5,1,0,0,0,0,0,0,1,1,6,1,17,4,-1,-1,-1,-1,5,2,E01027594,0
Unvalidated,2024122400389,2024,122400389,2,9,0,2,0,0,0,0,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400390,2024,122400390,1,9,0,17,1,5,0,1,0,0,1,9,1,1,6,2,21,5,-1,-1,-1,-1,7,3,E01027646,0
Unvalidated,2024122400390,2024,122400390,2,9,0,16,5,1,0,2,1,0,0,0,1,1,6,1,18,4,-1,-1,-1,-1,7,3,E01027646,0
Unvalidated,2024122400391,2024,122400391,1,9,0,18,1,5,0,8,0,0,0,0,1,1,6,2,54,8,-1,-1,-1,-1,6,3,E01027684,0
Unvalidated,2024122400391,2024,122400391,2,9,0,18,3,7,0,8,0,0,0,0,3,1,2,2,24,5,-1,-1,-1,-1,6,3,E01027778,0
Unvalidated,2024122400392,2024,122400392,1,20,0,18,7,3,0,0,1,0,0,0,1,1,1,1,55,8,-1,-1,-1,-1,1,1,E01010967,0
Unvalidated,2024122400392,2024,122400392,2,9,0,3,7,3,0,0,0,0,0,0,2,1,1,1,37,7,-1,-1,-1,-1,1,1,E01008164,0
Unvalidated,2024122400392,2024,122400392,3,19,0,18,7,3,0,0,0,0,0,0,2,1,1,1,48,8,-1,-1,-1,-1,2,1,E01025205,0
Unvalidated,2024122400393,2024,122400393,1,5,0,18,1,5,0,0,1,0,0,0,1,1,6,1,60,9,-1,-1,-1,-1,8,1,E01013348,0
Unvalidated,2024122400394,2024,122400394,1,9,0,9,3,7,0,0,0,0,0,0,1,1,6,2,52,8,-1,-1,-1,-1,10,1,E01027670,0
Unvalidated,2024122400394,2024,122400394,2,9,0,18,7,3,0,0,0,0,1,3,1,1,6,1,63,9,-1,-1,-1,-1,8,1,E01027713,0
Unvalidated,2024122400394,2024,122400394,3,9,0,18,3,7,0,0,0,0,0,0,1,1,6,1,27,6,-1,-1,-1,-1,8,2,E01027702,0
Unvalidated,2024122400395,2024,122400395,1,9,0,13,7,3,0,0,1,0,1,0,1,1,6,2,24,5,-1,-1,-1,-1,10,2,E01013057,0
Unvalidated,2024122400395,2024,122400395,2,21,1,18,7,3,0,0,1,0,0,0,1,1,6,1,57,9,-1,-1,-1,-1,9,3,E01027783,0
Unvalidated,2024122400396,2024,122400396,1,9,0,18,7,5,0,6,0,0,0,0,4,1,6,2,75,10,-1,-1,-1,-1,7,3,E01027724,0
Unvalidated,2024122400396,2024,122400396,2,1,0,18,3,7,0,6,1,0,0,0,1,1,6,1,76,11,-1,-1,-1,-1,4,1,E01011717,0
Unvalidated,2024122400397,2024,122400397,1,19,0,18,7,3,0,0,0,0,0,0,1,1,6,1,22,5,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400397,2024,122400397,2,9,0,18,7,3,0,0,0,0,0,0,2,1,6,1,24,5,-1,-1,-1,-1,4,1,E01011238,0
Unvalidated,2024122400398,2024,122400398,1,9,0,18,5,1,0,2,0,0,0,0,1,1,6,2,34,6,-1,-1,-1,-1,6,1,E01027790,0
Unvalidated,2024122400399,2024,122400399,1,19,0,18,1,5,0,2,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400399,2024,122400399,2,9,0,18,3,7,0,2,0,0,0,0,1,1,1,2,24,5,-1,-1,-1,-1,8,1,E01027738,0
Unvalidated,2024122400401,2024,122400401,1,21,1,13,4,8,0,0,0,0,7,0,0,1,1,1,51,8,-1,-1,-1,-1,5,1,E01027789,0
Unvalidated,2024122400401,2024,122400401,2,17,4,18,4,8,0,0,0,0,0,0,0,1,1,1,53,8,-1,-1,-1,-1,6,1,E01027790,0
Unvalidated,2024122400402,2024,122400402,1,9,0,4,8,4,0,0,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,-1,9,3,E01027687,0
Unvalidated,2024122400402,2024,122400402,2,9,0,3,8,4,0,0,0,0,0,0,2,1,6,2,20,4,-1,-1,-1,-1,8,1,E01027661,0
Unvalidated,2024122400403,2024,122400403,1,1,0,9,2,1,4,8,0,0,0,0,3,1,6,1,13,3,-1,-1,-1,-1,10,2,E01013425,0
Unvalidated,2024122400403,2024,122400403,2,19,0,18,2,5,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400404,2024,122400404,1,9,0,3,7,3,0,0,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400405,2024,122400405,1,9,0,4,1,5,0,1,0,0,0,0,1,1,6,2,27,6,-1,-1,-1,-1,8,2,E01013430,0
Unvalidated,2024122400405,2024,122400405,2,9,0,5,1,5,0,1,0,0,0,0,2,1,6,1,71,10,-1,-1,-1,-1,8,1,E01013343,0
Unvalidated,2024122400406,2024,122400406,1,9,0,18,7,3,0,1,0,7,1,4,1,1,2,1,51,8,-1,-1,-1,-1,8,2,-1,0
Unvalidated,2024122400406,2024,122400406,2,19,0,9,1,7,0,1,0,0,0,0,0,1,1,1,50,8,-1,-1,-1,-1,6,2,E01027559,0
Unvalidated,2024122400407,2024,122400407,1,9,0,9,7,3,0,8,0,0,0,0,1,1,6,1,49,8,-1,-1,-1,-1,6,3,E01027797,0
Unvalidated,2024122400407,2024,122400407,2,5,0,18,2,6,0,8,0,0,0,0,1,1,6,1,63,9,-1,-1,-1,-1,8,3,E01027875,0
Unvalidated,2024122400407,2024,122400407,3,9,0,18,2,6,0,2,0,0,0,0,3,1,6,1,57,9,-1,-1,-1,-1,1,1,E01011472,0
Unvalidated,2024122400407,2024,122400407,4,9,0,18,2,6,0,2,0,0,0,0,2,1,6,2,64,9,-1,-1,-1,-1,8,1,E01027858,0
Unvalidated,2024122400408,2024,122400408,1,9,0,16,1,5,0,1,0,0,0,0,3,1,6,1,57,9,-1,-1,-1,-1,8,1,E01012316,0
Unvalidated,2024122400408,2024,122400408,2,9,0,17,3,1,0,2,0,0,0,0,4,1,6,2,44,7,-1,-1,-1,-1,7,3,E01027782,0
Unvalidated,2024122400409,2024,122400409,1,9,0,5,3,7,0,8,0,0,0,0,1,1,3,2,26,6,-1,-1,-1,-1,4,1,E01013382,0
Unvalidated,2024122400409,2024,122400409,2,1,0,17,8,5,0,8,0,0,0,0,1,1,1,2,59,9,-1,-1,-1,-1,3,1,E01013386,0
Unvalidated,2024122400410,2024,122400410,1,9,0,18,3,7,0,0,0,0,0,0,1,1,6,2,60,9,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400410,2024,122400410,2,19,0,3,3,7,0,0,0,0,0,0,2,1,1,1,29,6,-1,-1,-1,-1,1,1,E01010807,0
Unvalidated,2024122400410,2024,122400410,3,19,0,3,3,7,0,0,0,0,0,0,2,1,1,1,33,6,-1,-1,-1,-1,1,1,E01012695,0
Unvalidated,2024122400411,2024,122400411,1,9,0,18,7,3,0,0,0,0,0,0,3,1,2,2,24,5,-1,-1,-1,-1,9,1,E01013407,0
Unvalidated,2024122400411,2024,122400411,2,19,0,10,3,7,0,0,0,0,0,0,3,1,1,1,51,8,-1,-1,-1,-1,10,1,E01013337,0
Unvalidated,2024122400414,2024,122400414,1,9,0,17,3,1,0,0,1,0,1,4,3,1,6,2,20,4,-1,-1,-1,-1,7,2,E01027766,0
Unvalidated,2024122400415,2024,122400415,1,98,0,18,3,7,6,1,0,0,3,4,1,1,6,1,39,7,-1,-1,-1,-1,8,1,E01011930,0
Unvalidated,2024122400416,2024,122400416,1,9,0,18,1,5,0,0,0,0,0,0,1,1,6,2,88,11,-1,-1,-1,-1,10,1,E01027662,0
Unvalidated,2024122400416,2024,122400416,2,1,0,18,1,5,0,0,0,0,0,0,1,1,6,1,17,4,-1,-1,-1,-1,5,1,E01027729,0
Unvalidated,2024122400417,2024,122400417,1,9,0,1,3,1,6,0,0,0,0,0,2,1,6,1,54,8,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400418,2024,122400418,1,9,0,3,7,3,0,0,0,0,0,0,1,1,6,1,38,7,-1,-1,-1,-1,8,2,E01027887,0
Unvalidated,2024122400418,2024,122400418,2,9,0,18,7,3,0,0,0,0,0,0,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400419,2024,122400419,1,3,0,18,5,1,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400420,2024,122400420,1,9,0,2,0,0,0,1,0,0,0,0,0,1,6,1,29,6,-1,-1,-1,-1,10,1,E01013378,0
Unvalidated,2024122400420,2024,122400420,2,3,0,18,5,1,0,1,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,-1,10,2,E01013452,0
Unvalidated,2024122400421,2024,122400421,1,3,0,4,5,1,7,1,0,7,1,1,1,1,6,2,31,6,-1,-1,-1,-1,1,1,E01013000,0
Unvalidated,2024122400421,2024,122400421,2,5,0,4,5,1,7,1,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Unvalidated,2024122400422,2024,122400422,1,21,0,1,7,5,0,0,0,0,0,0,0,1,1,1,28,6,-1,-1,-1,-1,10,2,E01013425,0
Unvalidated,2024122400422,2024,122400422,2,9,0,18,3,7,0,0,0,0,0,0,2,1,6,2,36,7,-1,-1,-1,-1,7,3,E01013126,0
Unvalidated,2024122400422,2024,122400422,3,9,0,18,3,7,0,0,1,0,0,0,1,1,1,1,49,8,-1,-1,-1,-1,-1,-1,-1,0
